user_id,account_age_days,country,is_compromised
user_623,802,AU,0
user_630,1261,AU,0
user_643,154,AU,0
user_644,1680,AU,0
user_659,453,AU,0
user_671,357,AU,0
user_672,23,AU,0
user_679,1204,AU,0
user_689,516,AU,0
user_692,336,AU,0
user_693,1783,AU,0
user_697,160,AU,0
user_699,852,AU,0
user_703,1699,AU,0
user_705,1569,AU,0
user_706,1953,AU,0
user_709,1451,AU,0
user_716,1866,AU,0
user_721,12,AU,0
user_730,849,AU,0
user_754,761,AU,0
user_763,1123,AU,0
user_774,1393,AU,0
user_789,397,AU,0
user_796,1257,AU,0
user_802,718,AU,0
user_805,1588,AU,0
user_807,1530,AU,0
user_814,1049,AU,0
user_815,948,AU,0
user_822,569,AU,0
user_823,1063,AU,0
user_829,398,AU,0
user_835,733,AU,0
user_836,235,AU,0
user_841,1033,AU,0
user_844,492,AU,0
user_846,1277,AU,0
user_851,1192,AU,0
user_852,170,AU,0
user_855,795,AU,0
user_859,29,AU,0
user_861,1446,AU,0
user_865,1389,AU,0
user_873,1325,AU,0
user_884,91,AU,0
user_885,714,AU,0
user_888,39,AU,0
user_892,653,AU,0
user_903,1959,AU,0
user_904,1025,AU,0
user_909,505,AU,0
user_910,1215,AU,0
user_913,1433,AU,0
user_915,929,AU,0
user_917,1141,AU,0
user_919,58,AU,0
user_923,173,AU,0
user_924,1853,AU,0
user_926,1173,AU,0
user_940,1257,AU,0
user_942,1550,AU,0
user_949,1283,AU,0
user_952,1977,AU,0
user_972,1202,AU,0
user_980,502,AU,0
user_985,1748,AU,0
user_997,256,AU,0
user_998,709,AU,0
user_0,1127,CA,0
user_7,1045,CA,0
user_14,88,CA,0
user_21,1333,CA,0
user_29,956,CA,0
user_30,277,CA,0
user_36,748,CA,0
user_41,511,CA,0
user_49,687,CA,0
user_55,832,CA,0
user_69,242,CA,0
user_71,1370,CA,0
user_78,1479,CA,0
user_88,1896,CA,0
user_96,1846,CA,0
user_97,1501,CA,0
user_98,703,CA,0
user_99,402,CA,0
user_101,1580,CA,0
user_103,202,CA,0
user_104,1982,CA,0
user_106,270,CA,0
user_125,217,CA,0
user_132,15,CA,0
user_136,1863,CA,0
user_137,521,CA,0
user_139,1153,CA,0
user_140,648,CA,0
user_150,379,CA,0
user_152,1514,CA,0
user_153,231,CA,0
user_157,135,CA,0
user_166,1598,CA,0
user_167,1752,CA,0
user_169,99,CA,0
user_171,1896,CA,0
user_174,961,CA,0
user_178,1486,CA,0
user_196,1599,CA,0
user_198,743,CA,0
user_224,1977,CA,0
user_226,646,CA,0
user_234,1355,CA,0
user_243,1401,CA,0
user_244,1307,CA,0
user_247,628,CA,0
user_253,1480,CA,0
user_254,1435,CA,0
user_255,649,CA,0
user_257,1701,CA,0
user_258,1249,CA,0
user_265,1398,CA,0
user_276,1292,CA,0
user_283,1649,CA,0
user_284,952,CA,0
user_285,1105,CA,0
user_295,385,CA,0
user_297,1662,CA,0
user_308,203,CA,0
user_314,280,CA,0
user_316,884,CA,0
user_337,1370,CA,0
user_341,1172,CA,0
user_357,151,CA,0
user_359,1322,CA,0
user_369,2,CA,0
user_371,1328,CA,0
user_375,1061,CA,0
user_384,1155,CA,0
user_403,1497,CA,0
user_405,153,CA,0
user_415,957,CA,0
user_419,801,CA,0
user_420,398,CA,0
user_422,816,CA,0
user_423,1940,CA,0
user_424,1528,CA,0
user_428,1219,CA,0
user_432,688,CA,0
user_441,38,CA,0
user_443,1389,CA,0
user_445,438,CA,0
user_447,1307,CA,0
user_449,226,CA,0
user_459,1853,CA,0
user_483,181,CA,0
user_485,1123,CA,0
user_506,626,CA,0
user_510,1687,CA,0
user_518,1953,CA,0
user_545,972,CA,0
user_548,1167,CA,0
user_550,1378,CA,0
user_554,1983,CA,0
user_555,854,CA,0
user_562,150,CA,0
user_565,1366,CA,0
user_569,838,CA,0
user_571,1078,CA,0
user_579,1004,CA,0
user_592,936,CA,0
user_594,656,CA,0
user_595,269,CA,0
user_600,1683,CA,0
user_601,657,CA,0
user_603,831,CA,0
user_619,1082,CA,0
user_620,634,CA,0
user_624,1120,CA,0
user_641,1987,CA,0
user_646,997,CA,0
user_651,1244,CA,0
user_653,1071,CA,0
user_663,474,CA,0
user_665,341,CA,0
user_666,551,CA,0
user_667,1636,CA,0
user_670,1758,CA,0
user_682,762,CA,0
user_694,258,CA,0
user_696,896,CA,0
user_698,1499,CA,0
user_707,957,CA,0
user_714,1441,CA,0
user_719,285,CA,0
user_720,397,CA,0
user_727,754,CA,0
user_729,727,CA,0
user_740,617,CA,0
user_741,1927,CA,0
user_742,1220,CA,0
user_743,826,CA,0
user_762,1713,CA,0
user_766,1009,CA,0
user_819,1589,CA,0
user_820,1175,CA,0
user_826,1066,CA,0
user_831,634,CA,0
user_833,1187,CA,0
user_837,1867,CA,0
user_850,1677,CA,0
user_866,1857,CA,0
user_868,500,CA,0
user_879,1811,CA,0
user_882,1206,CA,0
user_887,1555,CA,0
user_894,1244,CA,0
user_895,1662,CA,0
user_898,476,CA,0
user_900,829,CA,0
user_907,348,CA,0
user_912,1393,CA,0
user_921,685,CA,0
user_928,886,CA,0
user_929,1237,CA,0
user_930,203,CA,0
user_931,764,CA,0
user_933,1700,CA,0
user_935,1683,CA,0
user_936,1556,CA,0
user_938,1426,CA,0
user_944,1439,CA,0
user_958,968,CA,0
user_959,358,CA,0
user_962,668,CA,0
user_963,373,CA,0
user_964,1032,CA,0
user_973,540,CA,0
user_978,1728,CA,0
user_981,959,CA,0
user_9,122,DE,0
user_12,331,DE,0
user_16,1124,DE,0
user_31,1185,DE,0
user_33,1338,DE,0
user_37,857,DE,0
user_45,976,DE,0
user_47,190,DE,0
user_48,958,DE,0
user_57,1155,DE,0
user_58,1509,DE,0
user_63,167,DE,0
user_67,316,DE,0
user_72,565,DE,0
user_73,898,DE,0
user_76,1391,DE,0
user_81,776,DE,0
user_91,1022,DE,0
user_93,566,DE,0
user_102,162,DE,0
user_107,1887,DE,0
user_112,1751,DE,0
user_131,1181,DE,0
user_144,1523,DE,0
user_156,1052,DE,0
user_158,201,DE,0
user_185,398,DE,0
user_189,207,DE,0
user_193,892,DE,0
user_200,564,DE,0
user_207,231,DE,0
user_223,1598,DE,0
user_239,1255,DE,0
user_242,1409,DE,0
user_246,633,DE,0
user_248,973,DE,0
user_250,1283,DE,0
user_251,1383,DE,0
user_259,1843,DE,0
user_267,1632,DE,0
user_269,1257,DE,0
user_273,1521,DE,0
user_275,564,DE,0
user_278,1831,DE,0
user_303,1734,DE,0
user_304,1440,DE,0
user_312,767,DE,0
user_321,1535,DE,0
user_323,144,DE,0
user_330,1373,DE,0
user_331,1795,DE,0
user_333,764,DE,0
user_336,403,DE,0
user_342,864,DE,0
user_345,489,DE,0
user_346,929,DE,0
user_351,872,DE,0
user_352,641,DE,0
user_353,1803,DE,0
user_355,473,DE,0
user_368,881,DE,0
user_370,897,DE,0
user_374,453,DE,0
user_377,1015,DE,0
user_378,9,DE,0
user_381,1683,DE,0
user_394,1992,DE,0
user_396,1446,DE,0
user_397,104,DE,0
user_399,254,DE,0
user_401,1136,DE,0
user_409,878,DE,0
user_429,401,DE,0
user_430,640,DE,0
user_433,460,DE,0
user_435,1907,DE,0
user_436,470,DE,0
user_439,750,DE,0
user_473,1397,DE,0
user_476,1916,DE,0
user_477,1769,DE,0
user_479,280,DE,0
user_490,253,DE,0
user_493,1185,DE,0
user_495,1347,DE,0
user_498,1817,DE,0
user_499,1759,DE,0
user_503,1896,DE,0
user_504,686,DE,0
user_514,490,DE,0
user_519,1417,DE,0
user_521,246,DE,0
user_523,1063,DE,0
user_527,538,DE,0
user_530,921,DE,0
user_534,1530,DE,0
user_544,654,DE,0
user_563,314,DE,0
user_582,1127,DE,0
user_583,1220,DE,0
user_584,774,DE,0
user_585,877,DE,0
user_588,1374,DE,0
user_599,1694,DE,0
user_605,1628,DE,0
user_606,1082,DE,0
user_626,1142,DE,0
user_632,897,DE,0
user_639,861,DE,0
user_642,1100,DE,0
user_654,1009,DE,0
user_657,958,DE,0
user_661,912,DE,0
user_668,1313,DE,0
user_673,1786,DE,0
user_675,1782,DE,0
user_676,1861,DE,0
user_677,1124,DE,0
user_681,1930,DE,0
user_687,1016,DE,0
user_691,792,DE,0
user_712,1859,DE,0
user_718,1580,DE,0
user_723,1326,DE,0
user_731,90,DE,0
user_735,970,DE,0
user_744,1525,DE,0
user_753,1021,DE,0
user_770,1214,DE,0
user_773,1804,DE,0
user_782,1297,DE,0
user_786,1904,DE,0
user_794,396,DE,0
user_797,1939,DE,0
user_798,76,DE,0
user_809,144,DE,0
user_818,1508,DE,0
user_825,1717,DE,0
user_827,1210,DE,0
user_828,935,DE,0
user_838,658,DE,0
user_839,751,DE,0
user_840,588,DE,0
user_845,913,DE,0
user_847,1254,DE,0
user_853,1417,DE,0
user_854,946,DE,0
user_863,1672,DE,0
user_864,1520,DE,0
user_871,1351,DE,0
user_872,217,DE,0
user_874,1156,DE,0
user_876,1094,DE,0
user_905,387,DE,0
user_914,824,DE,0
user_920,1580,DE,0
user_927,80,DE,0
user_943,1167,DE,0
user_946,1397,DE,0
user_950,656,DE,0
user_951,471,DE,0
user_954,1036,DE,0
user_966,1372,DE,0
user_968,90,DE,0
user_970,698,DE,0
user_974,732,DE,0
user_983,1225,DE,0
user_986,461,DE,0
user_990,909,DE,0
user_993,1277,DE,0
user_999,1839,DE,0
user_5,1096,IN,0
user_13,1483,IN,0
user_15,1397,IN,0
user_17,872,IN,0
user_23,344,IN,0
user_28,1216,IN,0
user_46,1807,IN,0
user_56,1529,IN,0
user_59,1843,IN,0
user_60,647,IN,0
user_66,601,IN,0
user_79,1452,IN,0
user_83,35,IN,0
user_87,1586,IN,0
user_89,1412,IN,0
user_105,996,IN,0
user_111,1486,IN,0
user_114,1017,IN,0
user_123,792,IN,0
user_129,493,IN,0
user_130,1065,IN,0
user_135,1881,IN,0
user_138,1368,IN,0
user_145,593,IN,0
user_149,289,IN,0
user_159,1864,IN,0
user_163,1072,IN,0
user_172,726,IN,0
user_176,613,IN,0
user_186,871,IN,0
user_188,393,IN,0
user_192,1578,IN,0
user_199,1265,IN,0
user_208,749,IN,0
user_213,525,IN,0
user_218,1110,IN,0
user_219,1820,IN,0
user_225,1013,IN,0
user_231,1364,IN,0
user_252,710,IN,0
user_256,318,IN,0
user_264,1851,IN,0
user_266,1696,IN,0
user_271,1137,IN,0
user_279,1410,IN,0
user_286,699,IN,0
user_293,1760,IN,0
user_294,1249,IN,0
user_296,1427,IN,0
user_305,247,IN,0
user_313,294,IN,0
user_317,1634,IN,0
user_325,1225,IN,0
user_326,1148,IN,0
user_335,1956,IN,0
user_347,1960,IN,0
user_354,1977,IN,0
user_356,1970,IN,0
user_358,1439,IN,0
user_380,1123,IN,0
user_389,1697,IN,0
user_393,1649,IN,0
user_402,510,IN,0
user_408,1920,IN,0
user_412,822,IN,0
user_413,1187,IN,0
user_417,161,IN,0
user_418,1604,IN,0
user_457,453,IN,0
user_462,1540,IN,0
user_464,1216,IN,0
user_466,1536,IN,0
user_467,17,IN,0
user_475,99,IN,0
user_480,1373,IN,0
user_488,1140,IN,0
user_489,191,IN,0
user_496,128,IN,0
user_513,155,IN,0
user_520,1835,IN,0
user_524,1501,IN,0
user_529,1842,IN,0
user_543,400,IN,0
user_549,1116,IN,0
user_558,1722,IN,0
user_581,5,IN,0
user_590,867,IN,0
user_593,1844,IN,0
user_596,370,IN,0
user_604,1811,IN,0
user_608,1370,IN,0
user_618,1665,IN,0
user_627,560,IN,0
user_628,1625,IN,0
user_636,1471,IN,0
user_638,790,IN,0
user_645,1459,IN,0
user_649,1309,IN,0
user_660,1228,IN,0
user_669,1278,IN,0
user_674,522,IN,0
user_678,802,IN,0
user_680,1247,IN,0
user_683,1683,IN,0
user_686,769,IN,0
user_688,1349,IN,0
user_690,1040,IN,0
user_695,497,IN,0
user_702,690,IN,0
user_717,1067,IN,0
user_724,1922,IN,0
user_726,499,IN,0
user_733,605,IN,0
user_737,1022,IN,0
user_748,413,IN,0
user_759,920,IN,0
user_764,1572,IN,0
user_780,873,IN,0
user_788,1366,IN,0
user_792,177,IN,0
user_813,396,IN,0
user_830,1247,IN,0
user_843,954,IN,0
user_858,1541,IN,0
user_867,1366,IN,0
user_870,511,IN,0
user_877,1276,IN,0
user_889,1150,IN,0
user_890,1475,IN,0
user_893,754,IN,0
user_896,1082,IN,0
user_906,1997,IN,0
user_908,190,IN,0
user_911,1532,IN,0
user_922,672,IN,0
user_925,815,IN,0
user_941,1329,IN,0
user_960,972,IN,0
user_961,1432,IN,0
user_975,869,IN,0
user_982,1169,IN,0
user_984,929,IN,0
user_987,732,IN,0
user_992,1571,IN,0
user_994,390,IN,0
user_1,1460,UK,0
user_24,1516,UK,0
user_38,1585,UK,0
user_40,1083,UK,0
user_50,958,UK,0
user_51,563,UK,0
user_61,21,UK,0
user_65,388,UK,0
user_74,1364,UK,0
user_80,509,UK,0
user_82,1967,UK,0
user_92,1414,UK,0
user_118,720,UK,0
user_120,338,UK,0
user_121,879,UK,0
user_142,1087,UK,0
user_143,1163,UK,0
user_146,392,UK,0
user_147,1699,UK,0
user_154,1018,UK,0
user_168,805,UK,0
user_173,1571,UK,0
user_180,1793,UK,0
user_181,1029,UK,0
user_184,767,UK,0
user_187,795,UK,0
user_190,1039,UK,0
user_191,1882,UK,0
user_202,96,UK,0
user_206,1431,UK,0
user_214,1184,UK,0
user_215,1863,UK,0
user_216,1723,UK,0
user_217,1267,UK,0
user_221,682,UK,0
user_236,1530,UK,0
user_241,1249,UK,0
user_272,1854,UK,0
user_282,1637,UK,0
user_289,642,UK,0
user_290,220,UK,0
user_299,1077,UK,0
user_301,730,UK,0
user_302,1696,UK,0
user_306,836,UK,0
user_311,401,UK,0
user_322,752,UK,0
user_328,1350,UK,0
user_339,1535,UK,0
user_340,147,UK,0
user_344,1844,UK,0
user_360,1635,UK,0
user_362,1788,UK,0
user_373,1676,UK,0
user_376,1184,UK,0
user_385,404,UK,0
user_388,1144,UK,0
user_395,1444,UK,0
user_398,1876,UK,0
user_400,1251,UK,0
user_404,99,UK,0
user_440,1694,UK,0
user_444,563,UK,0
user_446,1800,UK,0
user_451,798,UK,0
user_452,1633,UK,0
user_453,284,UK,0
user_456,1505,UK,0
user_461,659,UK,0
user_471,477,UK,0
user_472,1070,UK,0
user_507,1312,UK,0
user_512,1663,UK,0
user_526,759,UK,0
user_532,525,UK,0
user_533,828,UK,0
user_535,903,UK,0
user_536,1849,UK,0
user_540,321,UK,0
user_541,1800,UK,0
user_542,512,UK,0
user_546,1907,UK,0
user_551,834,UK,0
user_553,727,UK,0
user_557,1689,UK,0
user_560,1214,UK,0
user_564,570,UK,0
user_567,1716,UK,0
user_578,1596,UK,0
user_580,1644,UK,0
user_586,992,UK,0
user_609,741,UK,0
user_611,117,UK,0
user_613,791,UK,0
user_629,488,UK,0
user_634,1213,UK,0
user_640,247,UK,0
user_650,1998,UK,0
user_652,1093,UK,0
user_655,94,UK,0
user_656,1774,UK,0
user_658,1012,UK,0
user_664,432,UK,0
user_684,442,UK,0
user_708,691,UK,0
user_711,1292,UK,0
user_713,1601,UK,0
user_722,1631,UK,0
user_725,1277,UK,0
user_728,35,UK,0
user_736,1626,UK,0
user_746,1517,UK,0
user_747,1099,UK,0
user_750,1444,UK,0
user_751,729,UK,0
user_755,676,UK,0
user_756,1418,UK,0
user_765,978,UK,0
user_767,96,UK,0
user_768,1688,UK,0
user_769,663,UK,0
user_771,1760,UK,0
user_775,1719,UK,0
user_777,279,UK,0
user_778,217,UK,0
user_783,1905,UK,0
user_791,1043,UK,0
user_793,1636,UK,0
user_795,445,UK,0
user_799,265,UK,0
user_800,455,UK,0
user_801,1820,UK,0
user_803,735,UK,0
user_804,1408,UK,0
user_806,851,UK,0
user_808,1391,UK,0
user_811,1093,UK,0
user_824,109,UK,0
user_834,1239,UK,0
user_857,1218,UK,0
user_862,339,UK,0
user_869,1681,UK,0
user_897,1684,UK,0
user_899,456,UK,0
user_901,895,UK,0
user_945,1537,UK,0
user_956,736,UK,0
user_965,1146,UK,0
user_969,1672,UK,0
user_976,41,UK,0
user_977,740,UK,0
user_991,1582,UK,0
user_995,1618,UK,0
user_2,861,US,0
user_3,1295,US,0
user_4,1131,US,0
user_6,1725,US,0
user_10,467,US,0
user_18,1688,US,0
user_19,131,US,0
user_20,1686,US,0
user_25,1438,US,0
user_32,460,US,0
user_35,253,US,0
user_39,475,US,0
user_44,700,US,0
user_54,1268,US,0
user_62,841,US,0
user_68,14,US,0
user_94,1130,US,0
user_95,1796,US,0
user_100,730,US,0
user_109,1295,US,0
user_115,1726,US,0
user_119,1773,US,0
user_124,1946,US,0
user_127,188,US,0
user_128,380,US,0
user_133,1837,US,0
user_134,65,US,0
user_141,1496,US,0
user_151,1797,US,0
user_155,41,US,0
user_160,780,US,0
user_161,930,US,0
user_162,1057,US,0
user_164,503,US,0
user_175,1763,US,0
user_177,1967,US,0
user_195,1715,US,0
user_205,485,US,0
user_210,1195,US,0
user_211,541,US,0
user_212,1060,US,0
user_220,578,US,0
user_229,1644,US,0
user_232,1822,US,0
user_237,1372,US,0
user_260,1258,US,0
user_270,1716,US,0
user_277,1534,US,0
user_280,1411,US,0
user_287,113,US,0
user_288,2,US,0
user_292,855,US,0
user_307,1463,US,0
user_318,198,US,0
user_327,187,US,0
user_334,955,US,0
user_338,1987,US,0
user_348,1664,US,0
user_349,551,US,0
user_363,144,US,0
user_365,624,US,0
user_367,1596,US,0
user_372,254,US,0
user_387,54,US,0
user_392,587,US,0
user_406,1885,US,0
user_410,338,US,0
user_414,1744,US,0
user_421,1301,US,0
user_426,1416,US,0
user_431,1057,US,0
user_450,1301,US,0
user_458,1020,US,0
user_463,547,US,0
user_478,1061,US,0
user_482,302,US,0
user_487,993,US,0
user_492,928,US,0
user_501,570,US,0
user_516,785,US,0
user_522,1200,US,0
user_525,1706,US,0
user_552,1824,US,0
user_556,51,US,0
user_559,575,US,0
user_561,1149,US,0
user_566,305,US,0
user_573,444,US,0
user_574,613,US,0
user_575,993,US,0
user_577,1077,US,0
user_589,47,US,0
user_610,1498,US,0
user_612,1854,US,0
user_617,1013,US,0
user_631,1909,US,0
user_633,1296,US,0
user_635,704,US,0
user_637,581,US,0
user_648,697,US,0
user_662,218,US,0
user_700,1688,US,0
user_701,1932,US,0
user_704,380,US,0
user_732,776,US,0
user_734,1946,US,0
user_739,115,US,0
user_745,1650,US,0
user_749,1400,US,0
user_758,457,US,0
user_760,192,US,0
user_772,37,US,0
user_776,1549,US,0
user_779,867,US,0
user_784,62,US,0
user_785,596,US,0
user_790,699,US,0
user_810,885,US,0
user_812,1123,US,0
user_816,891,US,0
user_817,1493,US,0
user_821,1168,US,0
user_842,1098,US,0
user_849,1198,US,0
user_856,634,US,0
user_860,1189,US,0
user_875,1828,US,0
user_878,1439,US,0
user_880,445,US,0
user_881,876,US,0
user_883,167,US,0
user_886,1882,US,0
user_891,173,US,0
user_916,934,US,0
user_932,1253,US,0
user_939,47,US,0
user_947,1590,US,0
user_948,1910,US,0
user_953,971,US,0
user_955,1354,US,0
user_967,676,US,0
user_971,1340,US,0
user_979,1947,US,0
user_988,752,US,0
user_996,883,US,0
user_8,1639,AU,1
user_274,442,AU,1
user_486,700,AU,1
user_568,682,AU,1
user_625,1662,AU,1
user_752,1301,AU,1
user_787,729,AU,1
user_209,1679,CA,1
user_468,1196,CA,1
user_481,497,CA,1
user_685,1632,CA,1
user_738,418,CA,1
user_757,1893,CA,1
user_937,1465,CA,1
user_86,1956,DE,1
user_379,1257,DE,1
user_448,27,DE,1
user_598,1130,DE,1
user_647,1110,DE,1
user_761,739,DE,1
user_832,1157,DE,1
user_957,784,DE,1
user_165,407,IN,1
user_170,684,IN,1
user_179,643,IN,1
user_364,346,IN,1
user_411,1730,IN,1
user_460,816,IN,1
user_497,18,IN,1
user_505,1816,IN,1
user_572,1003,IN,1
user_622,1775,IN,1
user_781,1822,IN,1
user_902,1385,IN,1
user_332,660,UK,1
user_407,914,UK,1
user_710,1637,UK,1
user_715,1192,UK,1
user_918,134,UK,1
user_42,1706,US,1
user_53,1591,US,1
user_110,456,US,1
user_249,1769,US,1
user_382,816,US,1
user_491,981,US,1
user_538,685,US,1
user_576,264,US,1
user_587,884,US,1
user_848,1543,US,1
user_934,1251,US,1
user_989,925,US,1
